BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6406,10,,C0, 8739 19TH AVENUE ,,11214,3,0,3,"5,800","3,162",1901, 1 , C0 ," $2,000,000 ",5/15/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6406,15,,C0, 8727 19TH AVENUE ,,11214,3,0,3,"3,476","4,711",1935, 1 , C0 ," $2,504,895 ",8/31/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6409,23,,C0, 8703 20TH AVENUE ,,11214,3,0,3,"1,740","1,979",1910, 1 , C0 ," $985,000 ",12/5/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6411,45,,C0, 8700 21 AVENUE ,,11214,3,0,3,"1,920","3,300",1970, 1 , C0 ," $980,000 ",11/7/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6412,1,,C0, 164 BAY 28TH STREET ,,11214,3,0,3,"2,405","2,612",1970, 1 , C0 , $-   ,3/25/2019
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6425,71,,C0, 236 BAY 8TH STREET ,,11228,3,0,3,"3,867","3,298",1930, 1 , C0 , $-   ,12/21/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6426,61,,C0, 8812 15TH AVENUE ,,11228,3,0,3,"3,860","3,432",1997, 1 , C0 , $-   ,9/27/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6427,67,,C0, 236 BAY 10TH STREET ,,11228,3,0,3,"3,700","2,916",1920, 1 , C0 ," $1,560,000 ",3/22/2019
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6430,1,,C0, 240 BAY 13 ,,11214,3,0,3,"10,100","4,080",1992, 1 , C0 , $-   ,11/2/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6430,27,,C0, 8795 16 AVE ,,11214,3,0,3,"2,142","3,600",2004, 1 , C0 , $-   ,4/23/2019
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6430,63,,C0, 220 BAY 13TH STREET ,,11214,3,0,3,"3,342","4,155",2018, 1 , C0 ," $2,024,281 ",4/26/2019
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6430,65,,C0, 226 BAY 13TH STREET ,,11214,3,0,3,"3,282","4,155",2018, 1 , C0 ," $2,136,289 ",4/12/2019
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6436,40,,C0, 188 BAY 19TH STREET ,,11214,3,0,3,"1,225","2,286",1920, 1 , C0 ," $750,000 ",9/10/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6437,50,,C0, 214 BAY 20TH STREET ,,11214,3,0,3,"1,944","2,640",1920, 1 , C0 ," $1,524,000 ",11/21/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6438,53,,C0, 8812 19TH AVENUE ,,11214,3,0,3,"2,475","2,891",1901, 1 , C0 ," $1,200,000 ",8/31/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6438,53,,C0, 8812 19TH AVENUE ,,11214,3,0,3,"2,475","2,891",1901, 1 , C0 ," $1,150,000 ",5/14/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6440,53,,C0, 212 BAY 23RD   STREET ,,11214,3,0,3,"1,723","2,931",1901, 1 , C0 , $1 ,5/22/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6441,21,,C0, 191 BAY 23RD STREET ,,11214,3,0,3,"1,633","2,600",1910, 1 , C0 ," $950,000 ",11/16/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6442,3,,C0, 2015 CROPSEY AVE. ,,11214,3,0,3,"4,454","2,836",1910, 1 , C0 ," $1,625,000 ",5/4/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6443,13,,C0, 203 BAY 25TH STREET ,,11214,3,0,3,"3,383","3,627",1920, 1 , C0 ," $1,250,000 ",8/28/2018
3,BATH BEACH,03 THREE FAMILY DWELLINGS,1,6445,21,,C0, 8787 21ST AVENUE ,,11214,3,0,3,"1,933","2,869",1935, 1 , C0 , $-   ,2/10/2019
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6370,1003,,R3," 1839 BENSON AVENUE, 3 ",3,11214,1,0,1,"2,100",962,0, 1 , R3 ," $570,000 ",1/7/2019
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6371,1206,,R3," 8616 19TH AVENUE, 1B ",1B,11214,1,0,1,0,"1,155",2014, 1 , R3 ," $900,000 ",4/19/2019
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6372,1003,,R3, 78 BAY 22ND STREET ,3,11214,1,0,1,"4,850",910,2013, 1 , R3 ," $621,132 ",7/19/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6372,1006,,R3, 78 BAY 22ND STREET ,6,11214,1,0,1,"4,850",914,2013, 1 , R3 ," $626,223 ",6/8/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6376,1001,,R3," 28 BAY 26TH STREET, 101 ",101,11214,1,0,1,0,"1,280",0, 1 , R3 ," $630,000 ",3/11/2019
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6378,1104,,R3, 68 BAY 28TH STREET ,2B,11214,1,0,1,0,"1,037",2014, 1 , R3 ," $625,000 ",5/7/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6400,1111,,R3, 8728 BAY 16TH STREET ,1B,11214,1,0,1,0,"1,580",2007, 1 , R3 ," $725,000 ",7/27/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6401,1008,,R3, 8713 BAY 16TH STREET ,2C,11214,1,0,1,0,990,0, 1 , R3 ," $650,000 ",9/7/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6401,1104,,R3, 8753 BAY 16TH STREET ,1B,11214,1,0,1,0,"1,868",2012, 1 , R3 ," $780,000 ",7/6/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6402,1319,,R3," 8760 18TH AVENUE, 21 ",21,11214,1,0,1,0,981,0, 1 , R3 ," $633,000 ",3/19/2019
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6413,1105,,R3," 155 BAY 28TH STREET, 1A ",1A,11214,1,0,1,0,"1,846",2014, 1 , R3 ," $810,000 ",1/3/2019
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6428,1006,,R3, 1546 BATH AVENUE ,3B,11228,1,0,1,0,"1,426",0, 1 , R3 ," $760,000 ",7/13/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6446,1007,,R3, 198 BAY 29TH STREET ,1C,11214,1,0,1,0,"1,551",2001, 1 , R3 ," $730,000 ",10/26/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6446,1301,,R3, 206 BAY 29TH STREET ,1A,11214,1,0,1,"5,408","1,699",2018, 1 , R3 ," $756,843 ",9/24/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6446,1304,,R3, 206 BAY 29TH STREET ,2B,11214,1,0,1,"5,408",970,2018, 1 , R3 ," $722,957 ",9/14/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6446,1305,,R3," 206 BAY 29TH STREET, 3A ",3A,11214,1,0,1,"5,408",974,2018, 1 , R3 ," $687,319 ",3/1/2019
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6446,1306,,R3, 206 BAY 29TH STREET ,3B,11214,1,0,1,"5,408",974,2018, 1 , R3 ," $712,775 ",10/12/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6459,1103,,R3," 1450 CROPSEY AVENUE, 3A ",3A,11228,1,0,1,0,"1,114",2004, 1 , R3 ," $715,000 ",1/14/2019
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6459,1106,,R3, 1454 CROPSEY AVENUE ,3B,11228,1,0,1,0,"1,114",0, 1 , R3 ," $700,000 ",11/8/2018
3,BATH BEACH,04 TAX CLASS 1 CONDOS,1A,6459,1205,,R3, 8918 15TH AVENUE ,3A,11228,1,0,1,0,"1,243",0, 1 , R3 ," $830,000 ",11/1/2018
3,BATH BEACH,05 TAX CLASS 1 VACANT LAND,1B,6429,138,,V0, BATH AVENUE ,,0,0,0,0,"2,150",0,0, 1 , V0 , $10 ,7/9/2018
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6362,55,,C3, 8628 16TH AVENUE ,4,11214,4,0,4,"2,496","2,180",1931, 2 , C3 , $-   ,4/10/2019
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6365,73,,C2, 8674 17 AVENUE ,6,11214,6,0,6,"2,432","5,082",1926, 2 , C2 ," $1,450,000 ",3/13/2019
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6373,21,,C3, 71 BAY 22ND STREET ,4,11214,4,0,4,"2,610","3,344",1925, 2 , C3 ," $1,700,000 ",11/30/2018
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6373,38,,C3, 25 BAY 22ND STREET ,4,11214,4,0,4,"5,800","2,520",1923, 2 , C3 , $-   ,9/20/2018
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6373,44,,C3, 13 BAY 22ND STREET ,4,11214,4,0,4,"2,900","3,520",1923, 2 , C3 , $-   ,3/5/2019
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6394,37,,C3, 8689 15TH AVENUE ,4,11228,4,0,4,"2,344","2,160",1931, 2 , C3 ," $1,400,000 ",12/5/2018
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6395,56,,C3, 118-120 BAY 11TH STREET ,6,11228,4,0,4,"3,867","2,692",1925, 2 , C3 ," $2,065,000 ",9/24/2018
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6406,7,,C2," 8747 19TH AVENUE, 6 ",6,11214,6,0,6,"2,900","5,100",1927, 2 , C2 ," $1,688,000 ",4/12/2019
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2,6410,27,,C1, 107 BAY 25TH STREET ,12,11214,12,0,12,"5,800","12,600",1929, 2 , C1 ," $2,975,000 ",2/28/2019
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2,6414,34,,C1, 99 BAY 29 STREET ,15,11214,15,0,15,"3,867","11,520",1928, 2 , C1 ," $1,990,000 ",6/14/2018
3,BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,6447,42,,C3, 8794 BAY PARKWAY ,,11214,4,0,4,0,0,0, 2 , C3 ," $3,500,000 ",6/5/2018
3,BATH BEACH,08 RENTALS - ELEVATOR APARTMENTS,2,6411,48,,D1, 8714 21ST AVENUE ,,11214,66,0,66,"16,434","57,876",1926, 2 , D1 , $-   ,8/24/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2C,6459,6,,C6," 327 BAY 8TH STREET, 2B ",,11228,0,0,0,0,0,1950, 2 , C6 ," $400,000 ",2/19/2019
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6," 1259 SHORE PARKWAY, 2C ",,11214,0,0,0,0,0,1949, 2 , C6 ," $215,000 ",2/1/2019
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6," 242 BAY 17TH STREET, 3C ",,11214,0,0,0,0,0,1949, 2 , C6 ," $325,000 ",7/26/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6," 268 BAY 17TH STREET, 1D ",,11214,0,0,0,0,0,1949, 2 , C6 ," $330,000 ",10/2/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6," 290 BAY17TH STREET, 1C ",,11214,0,0,0,0,0,1949, 2 , C6 , $-   ,6/28/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6," 304 BAY 17TH STREET, #A1 ",,11214,0,0,0,0,0,1949, 2 , C6 ," $268,000 ",11/26/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6," 304 BAY 17TH STREET, 3B ",,11214,0,0,0,0,0,1949, 2 , C6 ," $268,000 ",6/5/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6," 8847 BAY 16TH STREET, 3B ",,11214,0,0,0,0,0,1949, 2 , C6 ," $267,500 ",4/23/2019
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6," 8853 BAY 16TH STREET, 1A ",,11214,0,0,0,0,0,1949, 2 , C6 ," $271,500 ",3/4/2019
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6462,40,,C6," 8867 BAY 16TH STREET, B2 ",,11214,0,0,0,0,0,1949, 2 , C6 ," $279,000 ",11/5/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6463,143,,C6," 256 BAY 19TH STREET, A ",,11214,0,0,0,0,0,1949, 2 , C6 ," $304,200 ",10/16/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6463,143,,C6," 280 BAY 19TH STREET, A ",,11214,0,0,0,0,0,1949, 2 , C6 ," $430,000 ",3/25/2019
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6463,143,,C6," 284 BAY 19TH STREET, 284B ",,11214,0,0,0,0,0,1949, 2 , C6 ," $283,920 ",11/26/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6464,1,,C6," 247 BAY 19 STREET, 2B ",,11214,0,0,0,0,0,1946, 2 , C6 ," $290,000 ",8/30/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6464,1,,C6," 279 BAY 19TH STREET, B ",,11214,0,0,0,0,0,1946, 2 , C6 ," $410,000 ",6/21/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6464,1,,C6," 283 BAY 19TH STREET, A ",,11214,0,0,0,0,0,1946, 2 , C6 ," $440,000 ",8/2/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6464,1,,C6," 297 BAY 19TH STREET, B ",,11214,0,0,0,0,0,1946, 2 , C6 ," $300,000 ",10/4/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6480,6,,C6," 1009 SHORE PARKWAY, 2B ",,11228,0,0,0,0,0,1950, 2 , C6 ," $300,000 ",1/16/2019
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6480,6,,C6," 357 BAY 8TH STREET, 2B ",,11228,0,0,0,0,0,1950, 2 , C6 ," $277,651 ",7/31/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6480,6,,C6," 359 BAY 8TH STREET, 1 ",,11228,0,0,0,0,0,1950, 2 , C6 ," $295,000 ",10/24/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6480,6,,C6," 367 BAY 8 STREET, 1B ",,11228,0,0,0,0,0,1950, 2 , C6 , $-   ,7/16/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6480,6,,C6," 375 BAY 8TH STREET, 2B ",,11228,0,0,0,0,0,1950, 2 , C6 ," $270,478 ",12/14/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6480,6,,C6," 381 BAY 8TH STREET, 1B ",,11228,0,0,0,0,0,1950, 2 , C6 ," $315,000 ",2/25/2019
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6," 1039 SHORE PARKWAY, 1B ",,11228,0,0,0,0,0,1950, 2 , C6 ," $389,000 ",2/26/2019
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6," 1071 SHORE PARKWAY, 1B ",,11228,0,0,0,0,0,1950, 2 , C6 ," $440,000 ",5/29/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6," 1525 INDEPENDENCE AVENUE, 2B ",,11228,0,0,0,0,0,1950, 2 , C6 ," $305,000 ",6/11/2018
3,BATH BEACH,09 COOPS - WALKUP APARTMENTS,2,6485,3,,C6," 1563 INDEPENDENCE AVENUE, 2B ",,11228,0,0,0,0,0,1950, 2 , C6 ," $280,000 ",2/7/2019
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS,2,6379,50,,D4," 30 BAY 29TH STREET, 3S ",,11214,0,0,0,0,0,1960, 2 , D4 ," $225,000 ",1/25/2019
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS,2,6379,50,,D4," 30 BAY 29TH STREET, 5N ",,11214,0,0,0,0,0,1960, 2 , D4 ," $427,500 ",6/18/2018
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS,2,6447,1,,D4," 8814 BAY PARKWAY, 2K ",,11214,0,0,0,0,0,1928, 2 , D4 ," $205,000 ",5/31/2018
3,BATH BEACH,10 COOPS - ELEVATOR APARTMENTS,2,6447,1,,D4," 8814 BAY PARKWAY, 4A ",,11214,0,0,0,0,0,1928, 2 , D4 ," $200,000 ",10/25/2018
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS,2,6370,1306,,R2, 88 BAY 20TH STREET ,3B,11214,1,0,1,"8,410",817,2012, 2 , R2 ," $625,000 ",12/14/2018
3,BATH BEACH,12 CONDOS - WALKUP APARTMENTS,2,6425,1008,,R2, 1428 BATH AVENUE ,2C,11228,1,0,1,0,"1,064",0, 2 , R2 ," $680,000 ",8/14/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1129,,R4," 8616 21ST AVENUE, 2A ",2A,11214,1,0,1,"13,534",434,2015, 2 , R4 ," $420,810 ",1/8/2019
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1134,,R4," 8616 21ST AVENUE, 3B ",3B,11214,1,0,1,"13,534",484,2015, 2 , R4 ," $461,370 ",2/11/2019
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1135,,R4, 8616 21ST AVENUE ,3C,11214,1,0,1,"13,534",548,2015, 2 , R4 ," $499,902 ",10/22/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1136,,R4," 8616 21ST AVENUE, 3D ",3D,11214,1,0,1,"13,534",528,2015, 2 , R4 ," $537,636 ",2/19/2019
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1137,,R4, 8616 21ST AVENUE ,3E,11214,1,0,1,"13,534",631,2015, 2 , R4 ," $529,490 ",10/22/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1138,,R4, 8616 21ST AVENUE ,3F,11214,1,0,1,"13,534",717,2015, 2 , R4 ," $641,497 ",10/4/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1139,,R4," 8616 21ST AVENUE, 3G ",3G,11214,1,0,1,"13,534",518,2015, 2 , R4 ," $375,180 ",1/18/2019
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1140,,R4, 8616 21ST AVENUE ,3H,11214,1,0,1,"13,534",628,2015, 2 , R4 ," $385,320 ",10/9/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1141,,R4, 8616 21ST AVENUE ,3I,11214,1,0,1,"13,534",435,2015, 2 , R4 ," $410,670 ",10/26/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1142,,R4, 8616 21ST AVENUE ,3J,11214,1,0,1,"13,534",579,2015, 2 , R4 ," $400,530 ",10/31/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1143,,R4, 8616 21ST AVENUE ,3K,11214,1,0,1,"13,534",561,2015, 2 , R4 ," $486,720 ",11/27/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1144,,R4, 8616 21ST AVENUE ,3L,11214,1,0,1,"13,534",442,2015, 2 , R4 ," $425,880 ",10/31/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1145,,R4, 8616 21ST AVENUE ,4A,11214,1,0,1,"13,534",595,2015, 2 , R4 ," $595,676 ",10/25/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1146,,R4, 8616 21ST AVENUE ,4B,11214,1,0,1,"13,534",484,2015, 2 , R4 ," $465,426 ",11/16/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1147,,R4, 8616 21ST AVENUE ,4C,11214,1,0,1,"13,534",548,2015, 2 , R4 ," $498,888 ",10/26/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1148,,R4," 8616 21ST AVENUE, 4D ",4D,11214,1,0,1,"13,534",542,2015, 2 , R4 ," $405,600 ",4/17/2019
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1149,,R4, 8616 21ST AVENUE ,4E,11214,1,0,1,"13,534",631,2015, 2 , R4 ," $529,490 ",10/4/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1150,,R4, 8616 21ST AVENUE ,4F,11214,1,0,1,"13,534",717,2015, 2 , R4 ," $466,440 ",9/20/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1151,,R4, 8616 21ST AVENUE ,4G,11214,1,0,1,"13,534",518,2015, 2 , R4 ," $496,860 ",11/19/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1152,,R4, 8616 21ST AVENUE ,4H,11214,1,0,1,"13,534",579,2015, 2 , R4 ," $585,493 ",11/6/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1153,,R4, 8616 21ST AVENUE ,4I,11214,1,0,1,"13,534","1,140",2015, 2 , R4 ," $901,151 ",11/1/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1154,,R4, 8616 21ST AVENUE ,5A,11214,1,0,1,"13,534",598,2015, 2 , R4 ," $595,676 ",9/20/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1155,,R4, 8616 21ST AVENUE ,5B,11214,1,0,1,"13,534",484,2015, 2 , R4 ," $444,132 ",10/11/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1156,,R4, 8616 21ST AVENUE ,5C,11214,1,0,1,"13,534",548,2015, 2 , R4 ," $501,930 ",11/2/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1158,,R4, 8616 21ST AVENUE ,5E,11214,1,0,1,"13,534",631,2015, 2 , R4 ," $529,490 ",10/26/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1159,,R4, 8616 21ST AVENUE ,5F,11214,1,0,1,"13,534",717,2015, 2 , R4 ," $507,000 ",9/28/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1160,,R4, 8616 21ST AVENUE ,5G,11214,1,0,1,"13,534",518,2015, 2 , R4 ," $481,650 ",10/16/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1162,,R4, 8616 21ST AVENUE ,6A,11214,1,0,1,"13,534",598,2015, 2 , R4 ," $595,676 ",9/14/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1163,,R4, 8616 21ST AVENUE ,6B,11214,1,0,1,"13,534",484,2015, 2 , R4 ," $446,160 ",10/25/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1164,,R4, 8616 21ST AVENUE ,6C,11214,1,0,1,"13,534",548,2015, 2 , R4 ," $501,930 ",11/1/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1165,,R4, 8616 21ST AVENUE ,6D,11214,1,0,1,"13,534",528,2015, 2 , R4 ," $486,720 ",11/6/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1166,,R4, 8616 21ST AVENUE ,6E,11214,1,0,1,"13,534",631,2015, 2 , R4 ," $491,790 ",10/5/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1167,,R4, 8616 21ST AVENUE ,6F,11214,1,0,1,"13,534",717,2015, 2 , R4 ," $456,300 ",9/18/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1168,,R4, 8616 21ST AVENUE ,6G,11214,1,0,1,"13,534",518,2015, 2 , R4 ," $405,600 ",9/26/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1169,,R4, 8616 21ST AVENUE ,6H,11214,1,0,1,"13,534",579,2015, 2 , R4 ," $465,426 ",9/25/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1170,,R4, 8616 21ST AVENUE ,7A,11214,1,0,1,"13,534",577,2015, 2 , R4 ," $461,370 ",10/5/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1171,,R4, 8616 21ST AVENUE ,7B,11214,1,0,1,"13,534",496,2015, 2 , R4 ," $560,037 ",10/12/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1172,,R4, 8616 21ST AVENUE ,7C,11214,1,0,1,"13,534",708,2015, 2 , R4 ," $641,497 ",10/22/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1173,,R4, 8616 21ST AVENUE ,7D,11214,1,0,1,"13,534",692,2015, 2 , R4 ," $595,676 ",10/9/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6377,1174,,R4, 8616 21ST AVENUE ,7E,11214,1,0,1,"13,534",912,2015, 2 , R4 ," $565,128 ",10/4/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6405,1003,,R4, 147 BAY 20TH STREET ,3,11214,1,0,1,0,646,0, 2 , R4 ," $480,000 ",6/15/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6414,1007,,R4, 8686 BAY PARKWAY ,2C,11214,1,0,1,0,"1,086",0, 2 , R4 ," $641,497 ",10/5/2018
3,BATH BEACH,13 CONDOS - ELEVATOR APARTMENTS,2,6414,1007,,R4, 8686 BAY PARKWAY ,2C,11214,1,0,1,0,"1,086",0, 2 , R4 , $-   ,12/20/2018
3,BATH BEACH,14 RENTALS - 4-10 UNIT,2A,6366,41,,S5, 1708 86 STREET ,5,11214,5,1,6,"2,000","4,800",1926, 2 , S5 , $-   ,5/22/2018
3,BATH BEACH,14 RENTALS - 4-10 UNIT,2A,6427,38,,S3, 1510 BATH AVENUE ,,11228,3,1,4,"2,500","4,400",1924, 2 , S3 ," $1,290,000 ",10/30/2018
3,BATH BEACH,14 RENTALS - 4-10 UNIT,2A,6436,28,,S4, 1804 BATH AVENUE ,,11214,4,1,5,"4,058","8,778",1920, 2 , S4 ," $3,550,000 ",12/3/2018
3,BATH BEACH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,6380,1001,,R1," 15 BAY 29TH STREET, 3A ",3A,11214,1,0,1,0,"1,100",2002, 2 , R1 , $-   ,2/28/2019
3,BATH BEACH,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,6413,1002,,R1, 120 BAY 29TH STREET ,1B,11214,1,0,1,"6,767","1,896",2010, 2 , R1 , $-   ,8/17/2018
